workerid,block_number,predicate,crit_noun,noun,class,other_noun,wrongs,nounclass,speaker_order,qud,response_other,response,block,slide_number,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
61,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.6,"""priors""",11,"""english""","""2""","""Male""","""21""","""yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""374TNBHA8C6GE00RDGHU2OPV3XJQY9""",61,"""Submitted""","""Wed May 16 00:55:24 PDT 2018""","""Tue May 15 08:09:26 PDT 2018""","""Tue May 15 08:15:24 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.917416666666667"""
61,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.6,"""priors""",12,"""english""","""2""","""Male""","""21""","""yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""374TNBHA8C6GE00RDGHU2OPV3XJQY9""",61,"""Submitted""","""Wed May 16 00:55:24 PDT 2018""","""Tue May 15 08:09:26 PDT 2018""","""Tue May 15 08:15:24 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.917416666666667"""
61,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.72,"""priors""",13,"""english""","""2""","""Male""","""21""","""yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""374TNBHA8C6GE00RDGHU2OPV3XJQY9""",61,"""Submitted""","""Wed May 16 00:55:24 PDT 2018""","""Tue May 15 08:09:26 PDT 2018""","""Tue May 15 08:15:24 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.917416666666667"""
61,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.65,"""priors""",14,"""english""","""2""","""Male""","""21""","""yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""374TNBHA8C6GE00RDGHU2OPV3XJQY9""",61,"""Submitted""","""Wed May 16 00:55:24 PDT 2018""","""Tue May 15 08:09:26 PDT 2018""","""Tue May 15 08:15:24 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.917416666666667"""
61,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.95,"""priors""",15,"""english""","""2""","""Male""","""21""","""yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""374TNBHA8C6GE00RDGHU2OPV3XJQY9""",61,"""Submitted""","""Wed May 16 00:55:24 PDT 2018""","""Tue May 15 08:09:26 PDT 2018""","""Tue May 15 08:15:24 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.917416666666667"""
62,"""1""","""smart""","""Europeans""",NA,NA,"""Americans""",0,"""nationality""","""male/female""","""who""",0.1,0.98,"""cover_stories""",3,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""1""","""polite""","""People in their 20&quotechars""",NA,NA,"""People in their 50&quotechars""",0,"""age""","""female/male""","""are""",0.15,0.93,"""cover_stories""",4,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""1""","""competent""","""Republicans""",NA,NA,"""Democrats""",0,"""political_party""","""female/male""","""are""",0.12,0.99,"""cover_stories""",5,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""1""","""rational""","""women""",NA,NA,"""men""",0,"""gender""","""male/female""","""who""",0.07,0.97,"""cover_stories""",6,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.74,"""priors""",8,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.76,"""priors""",9,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.75,"""priors""",10,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.47,"""priors""",11,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.7,"""priors""",12,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.82,"""priors""",13,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.77,"""priors""",14,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
62,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.73,"""priors""",15,"""English""","""2""","""Female""","""43""","""yes""","""Yes""","""3""","""Windows""",858,1525,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""32SCWG5HIIFTV4P67K7DJSFSZR46PY""",62,"""Submitted""","""Wed May 16 00:55:36 PDT 2018""","""Tue May 15 08:09:23 PDT 2018""","""Tue May 15 08:15:36 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.681183333333333"""
63,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",0,"""nationality""","""male/female""","""are""",0.74,0.9,"""cover_stories""",3,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""1""","""polite""","""People in their 50&quotechars""",NA,NA,"""People in their 20&quotechars""",0,"""age""","""male/female""","""are""",0.65,0.9,"""cover_stories""",4,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""1""","""rational""","""men""",NA,NA,"""women""",0,"""gender""","""male/female""","""who""",0.57,0.87,"""cover_stories""",5,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""1""","""competent""","""Republicans""",NA,NA,"""Democrats""",0,"""political_party""","""female/male""","""who""",0.55,0.9,"""cover_stories""",6,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.77,"""priors""",8,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.7,"""priors""",9,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.51,"""priors""",10,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.67,"""priors""",11,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.6,"""priors""",12,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
