workerid,scenario,response,block,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid.1,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
18,"""get a lipstick at Sephora""",0.54,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""play Twister at game night""",0.7,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""watch Bob&quotechars Burgers on television""",0.4,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""travel to San Francisco""",0.69,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""wear shoes before leaving the house in the morning""",0.49,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""plant tomatoes in the yard""",0.38,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""sing a ballad at karaoke""",0.65,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
18,"""enroll in a pottery class""",0.72,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""3KMS4QQVK31O36L1VL59HH666YHFKX""",0,"""Submitted""","""Sat Sep 01 04:18:22 PDT 2018""","""Fri Aug 31 11:34:32 PDT 2018""","""Fri Aug 31 11:38:22 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.4075333333333333"""
19,"""die in Chicago""",0.78,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""go to the gym after work""",0.8,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""swim freestyle in the pool""",0.84,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""have ice cream for dessert""",0.75,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""lift weights at the gym""",0.75,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""get a succulent to decorate one&quotechars bedroom""",0.48,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""drive a car by turning it on""",0.78,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""eat a salad for dinner""",0.5,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""give a perfume as a birthday gift""",0.76,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""be born in New York""",0.32,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""buy a necklace as a Mother&quotechars Day gift""",0.73,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""eat cereal for breakfast""",0.81,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""send a fruit basket as an engagement gift""",0.57,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""wear shoes before leaving the house in the morning""",0.6,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""travel to San Francisco""",0.84,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""buy a pair of sandals at the mall""",0.66,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""purchase tulips as a housewarming gift""",0.61,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""play Twister at game night""",0.23,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
19,"""enroll in a pottery class""",0.75,"""stim_norming""","""English""","""1""","""Male""","""22""","""Yes, i was respond truthfully to all of the questions ""","""Yes""","""3""","""Windows""",720,1152,"""Chrome""","""3SD15I2WD25J1VMPJK54H5G33VF36A""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:19 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SD15I2WD25J1VMPJK54H5G33VF36A""","""36H9ULYP635TSMFJD05XG26TR9HFJY""",1,"""Submitted""","""Sat Sep 01 04:23:01 PDT 2018""","""Fri Aug 31 11:34:31 PDT 2018""","""Fri Aug 31 11:43:01 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.4890666666666665"""
